#
# File created on 2021-12-08 23:41:15 EST
#
# U.S. Geological Survey
# 
# This file contains selected water-quality data for stations in the National Water 
# Information System water-quality database.  Explanation of codes found in this file are 
# followed by the retrieved data. 
#
# The data you have secured from the USGS NWISWeb database may include data that have 
# not received Director's approval and as such are provisional and subject to revision. 
# The data are released on the condition that neither the USGS nor the United States 
# Government may be held liable for any damages resulting from its authorized or 
# unauthorized use.
#
# To view additional data-quality attributes, output the results using these options:  
# one result per row, expanded attributes.  Additional precautions are at:
# https://help.waterdata.usgs.gov/tutorials/water-quality-data/help-using-the-water-quality-data-retrieval-system#Data_retrievals_precautions
#
#  agency_cd                  - Agency Code
#  site_no                    - USGS site number
#  sample_dt                  - Begin date
#  sample_tm                  - Begin time
#  sample_end_dt              - End date
#  sample_end_tm              - End time
#  sample_start_time_datum_cd - Time datum
#  tm_datum_rlbty_cd          - Time datum reliability code
#  coll_ent_cd                - Agency Collecting Sample Code
#  medium_cd                  - Sample Medium Code
#  tu_id                      - Taxonomic unit code
#  body_part_id               - Body part code
#  parm_cd                    - Parameter code
#  remark_cd                  - Remark code
#  result_va                  - Parameter value
#  val_qual_tx                - Result value qualifier code
#  meth_cd                    - Method code
#  dqi_cd                     - Data-quality indicator code
#  rpt_lev_va                 - Reporting level
#  rpt_lev_cd                 - Reporting level type
#  lab_std_va                 - Lab standard deviation
#  anl_ent_cd                 - Analyzing entity code
#
# The following parameters are included:
#  00572  - Biomass, periphyton, ash weight, grams per square meter
#  00573  - Biomass, periphyton, dry weight, grams per square meter
#  32226  - Chlorophyll b, periphyton, spectrophotometric method, uncorrected, milligrams per square meter
#  32228  - Chlorophyll a, periphyton, spectrophotometric method, uncorrected, milligrams per square meter
#  32318  - Chlorophylls, water, in situ, fluorometric method, excitation at 470 +-15 nm, emission at 685 +-20 nm, micrograms per liter
#  32320  - Chlorophyll fluorescence (fChl), water, in situ, fluorometric method, excitation at 470 +-15 nm, emission at 685 +-20 nm, relative fluorescence units (RFU)
#  49954  - Biomass, periphyton, ash free dry mass, grams per square meter
#  60050  - Phytoplankton, total, cells per milliliter
#  62360  - Pheophytin a, phytoplankton, micrograms per liter
#  70950  - Biomass to chlorophyll ratio, periphyton, number
#  70953  - Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter
#  70957  - Chlorophyll a, periphyton, chromatographic-fluorometric method, milligrams per square meter
#  70958  - Chlorophyll b, periphyton, chromatographic-fluorometric method, milligrams per square meter
#
# Description of sample_start_time_datum_cd:
# CST  - Central Standard Time
# CDT  - Central Daylight Time
#
# Description of tm_datum_rlbty_cd:
# K  - Known
# T  - Transferred
#
# Description of coll_ent_cd and anl_ent_cd:
# USGS  - U.S. Geological Survey
# USGS-WRD  - U.S. Geological Survey-Water Resources Discipline
# USGSKSWC  - USGS - Kansas Water Science Center
# USGSKYWC  - USGS - Kentucky Water Science Center
# USGS  - U.S. Geological Survey
# USGS-WRD  - U.S. Geological Survey-Water Resources Discipline
# USGSKSWC  - USGS - Kansas Water Science Center
# USGSNWQL  - USGS-National Water Quality Lab, Denver, CO
#
# Description of medium_cd:
# WS  - Surface water
#
# Description of tu_id:
# https://www.itis.gov/
#
# Description of body_part_id:
#
# Description of remark_cd:
# <  - Less than
# E  - Estimated
#
# Description of val_qual_tx:
# @  - holding time exceeded
# b  - value extrapolated at low end
# c  - see result comment
#
# Description of meth_cd:
# 00050  - Plant pigments, sonication & 445
# ALGOR  - Computation by NWIS algorithm
# FL008  - Chlorophyll a,phyto,fluorometric
# FL011  - Pheophyton a, phyto,fluorometric
#
# Description of dqi_cd:
# A  - Historical data
# R  - Reviewed and approved
# S  - Provisional
#
# Description of rpt_lev_cd:
# MRL  - Minimum reporting level
#
# Data for the following sites are included:
#  USGS 03303280 OHIO RIVER AT CANNELTON DAM AT CANNELTON, IN
#
agency_cd	site_no	sample_dt	sample_tm	sample_end_dt	sample_end_tm	sample_start_time_datum_cd	tm_datum_rlbty_cd	coll_ent_cd	medium_cd	tu_id	body_part_id	parm_cd	remark_cd	result_va	val_qual_tx	meth_cd	dqi_cd	rpt_lev_va	rpt_lev_cd	lab_std_va	anl_ent_cd
USGS	03303280	2003-12-16	14:00			CST	K	USGS-WRD	WS			70953	E	0.7		FL008	R	0.1	MRL		
USGS	03303280	2004-01-08	16:00			CST	K	USGS-WRD	WS			62360		4.7		FL011	R	0.1	MRL		
USGS	03303280	2004-01-08	16:00			CST	K	USGS-WRD	WS			70953		2.0		FL008	R	0.1	MRL		
USGS	03303280	2004-01-14	12:00			CST	K	USGS-WRD	WS			62360		1.6		FL011	R	0.1	MRL		
USGS	03303280	2004-01-14	12:00			CST	K	USGS-WRD	WS			70953		0.8		FL008	R	0.1	MRL		
USGS	03303280	2004-02-12	14:20			CST	K	USGS-WRD	WS			62360		2.8		FL011	R	0.1	MRL		
USGS	03303280	2004-02-12	14:20			CST	K	USGS-WRD	WS			70953		1.7		FL008	R	0.1	MRL		
USGS	03303280	2004-03-09	12:30			CST	K	USGS-WRD	WS			62360		3.7		FL011	R	0.1	MRL		
USGS	03303280	2004-03-09	12:30			CST	K	USGS-WRD	WS			70953		3.2		FL008	R	0.1	MRL		
USGS	03303280	2004-03-25	13:10			CST	K	USGS-WRD	WS			62360		1.9		FL011	R	0.1	MRL		
USGS	03303280	2004-03-25	13:10			CST	K	USGS-WRD	WS			70953		2.5		FL008	R	0.1	MRL		
USGS	03303280	2004-04-16	12:55			CDT	K	USGS-WRD	WS			62360		3.7		FL011	R	0.1	MRL		
USGS	03303280	2004-04-16	12:55			CDT	K	USGS-WRD	WS			70953		3.3		FL008	R	0.1	MRL		
USGS	03303280	2004-04-27	12:45			CDT	K	USGS-WRD	WS			62360		3.9		FL011	R	0.1	MRL		
USGS	03303280	2004-04-27	12:45			CDT	K	USGS-WRD	WS			70953		3.6		FL008	R	0.1	MRL		
USGS	03303280	2004-05-13	14:40			CDT	K	USGS-WRD	WS			62360		2.4		FL011	R	0.1	MRL		
USGS	03303280	2004-05-13	14:40			CDT	K	USGS-WRD	WS			70953		5.8		FL008	R	0.1	MRL		
USGS	03303280	2004-05-25	12:40			CDT	K	USGS-WRD	WS			62360		9.7		FL011	R	0.1	MRL		
USGS	03303280	2004-05-25	12:40			CDT	K	USGS-WRD	WS			70953		7.2		FL008	R	0.1	MRL		
USGS	03303280	2004-06-03	10:30			CDT	K	USGS-WRD	WS			62360		4.0		FL011	R	0.1	MRL		
USGS	03303280	2004-06-03	10:30			CDT	K	USGS-WRD	WS			70953		1.4		FL008	R	0.1	MRL		
USGS	03303280	2004-07-01	12:30			CDT	K	USGS-WRD	WS			62360		1.7		FL011	R	0.1	MRL		
USGS	03303280	2004-07-01	12:30			CDT	K	USGS-WRD	WS			70953		2.6		FL008	R	0.1	MRL		
USGS	03303280	2004-08-26	12:30			CDT	K	USGS-WRD	WS			62360		3.0		FL011	R	0.1	MRL		
USGS	03303280	2004-08-26	12:30			CDT	K	USGS-WRD	WS			70953		2.6		FL008	R	0.1	MRL		
USGS	03303280	2004-09-23	13:10			CDT	K	USGS-WRD	WS			62360		5.8		FL011	R	0.1	MRL		
USGS	03303280	2004-09-23	13:10			CDT	K	USGS-WRD	WS			70953		1.4		FL008	R	0.1	MRL		
USGS	03303280	2004-11-17	12:30			CST	K	USGS-WRD	WS			62360	E	2.8		FL011	R	0.1	MRL		
USGS	03303280	2004-11-17	12:30			CST	K	USGS-WRD	WS			70953	E	2.1		FL008	R	0.1	MRL		
USGS	03303280	2004-12-13	14:00			CST	K	USGS-WRD	WS			62360		2.9		FL011	R	0.1	MRL		
USGS	03303280	2004-12-13	14:00			CST	K	USGS-WRD	WS			70953		1.2		FL008	R	0.1	MRL		
USGS	03303280	2005-01-13	15:10			CST	K	USGS-WRD	WS			62360		3.3		FL011	R	0.1	MRL		
USGS	03303280	2005-01-13	15:10			CST	K	USGS-WRD	WS			70953		1.8		FL008	R	0.1	MRL		
USGS	03303280	2005-01-25	13:10			CST	K	USGS-WRD	WS			62360	E	2.1		FL011	R	0.1	MRL		
USGS	03303280	2005-01-25	13:10			CST	K	USGS-WRD	WS			70953	E	0.6		FL008	R	0.1	MRL		
USGS	03303280	2005-03-08	13:40			CST	K	USGS-WRD	WS			62360		1.2		FL011	R	0.1	MRL		
USGS	03303280	2005-03-08	13:40			CST	K	USGS-WRD	WS			70953		1.6		FL008	R	0.1	MRL		
USGS	03303280	2005-04-25	12:30			CDT	K	USGS-WRD	WS			62360		5.7		FL011	R	0.1	MRL		
USGS	03303280	2005-04-25	12:30			CDT	K	USGS-WRD	WS			70953		7.8		FL008	R	0.1	MRL		
USGS	03303280	2005-05-09	13:30			CDT	K	USGS-WRD	WS			62360	E	1.2		FL011	R	0.1	MRL		
USGS	03303280	2005-05-09	13:30			CDT	K	USGS-WRD	WS			70953	<	0.1		FL008	R	0.1	MRL		
USGS	03303280	2005-05-23	12:10			CDT	K	USGS-WRD	WS			62360		5.7		FL011	R	0.1	MRL		
USGS	03303280	2005-05-23	12:10			CDT	K	USGS-WRD	WS			70953		6.8		FL008	R	0.1	MRL		
USGS	03303280	2005-06-07	13:20			CDT	K	USGS-WRD	WS			62360		7.9		FL011	R	0.1	MRL		
USGS	03303280	2005-06-07	13:20			CDT	K	USGS-WRD	WS			70953		8.0		FL008	R	0.1	MRL		
USGS	03303280	2005-06-24	10:20			CDT	K	USGS-WRD	WS			62360		7.5		FL011	R	0.1	MRL		
USGS	03303280	2005-06-24	10:20			CDT	K	USGS-WRD	WS			70953		10.5		FL008	R	0.1	MRL		
USGS	03303280	2005-07-13	11:00			CDT	K	USGS-WRD	WS			62360		2.7		FL011	R	0.1	MRL		
USGS	03303280	2005-07-13	11:00			CDT	K	USGS-WRD	WS			70953		1.8		FL008	R	0.1	MRL		
USGS	03303280	2005-08-09	12:40			CDT	K	USGS-WRD	WS			62360		5.3		FL011	R	0.1	MRL		
USGS	03303280	2005-08-09	12:40			CDT	K	USGS-WRD	WS			70953		7.3		FL008	R	0.1	MRL		
USGS	03303280	2005-09-22	11:20			CDT	K	USGS-WRD	WS			62360		2.6		FL011	R	0.1	MRL		
USGS	03303280	2005-09-22	11:20			CDT	K	USGS-WRD	WS			70953		3.9		FL008	R	0.1	MRL		
USGS	03303280	2005-11-10	14:10			CST	K	USGS-WRD	WS			62360	E	2.6		00050	R	0.1	MRL		
USGS	03303280	2005-11-10	14:10			CST	K	USGS-WRD	WS			70953	<	0.1	c	00050	R	0.1	MRL		
USGS	03303280	2005-12-14	12:00			CST	K	USGS-WRD	WS			62360		3.3	c	00050	R	0.1	MRL		
USGS	03303280	2005-12-14	12:00			CST	K	USGS-WRD	WS			70953		0.3	c	00050	R	0.1	MRL		
USGS	03303280	2006-02-07	12:40			CST	K	USGS-WRD	WS			62360		3.6		00050	R	0.1	MRL		
USGS	03303280	2006-02-07	12:40			CST	K	USGS-WRD	WS			70953		1.2		00050	R	0.1	MRL		
USGS	03303280	2006-03-09	11:00			CST	K	USGS-WRD	WS			62360		2.6		00050	R	0.1	MRL		
USGS	03303280	2006-03-09	11:00			CST	K	USGS-WRD	WS			70953		1.2		00050	R	0.1	MRL		
USGS	03303280	2006-04-14	10:30			CDT	K	USGS-WRD	WS			62360		6.0		00050	R	0.1	MRL		
USGS	03303280	2006-04-14	10:30			CDT	K	USGS-WRD	WS			70953		1.4		00050	R	0.1	MRL		
USGS	03303280	2006-04-28	10:50			CDT	K	USGS-WRD	WS			62360		3.4		00050	R	0.1	MRL		
USGS	03303280	2006-04-28	10:50			CDT	K	USGS-WRD	WS			70953		0.8		00050	R	0.1	MRL		
USGS	03303280	2006-05-09	11:00			CDT	K	USGS-WRD	WS			62360		0.5		00050	R	0.1	MRL		
USGS	03303280	2006-05-09	11:00			CDT	K	USGS-WRD	WS			70953		1.5		00050	R	0.1	MRL		
USGS	03303280	2006-06-07	11:10			CDT	K	USGS-WRD	WS			62360		2.1		00050	R	0.1	MRL		
USGS	03303280	2006-06-07	11:10			CDT	K	USGS-WRD	WS			70953		0.8		00050	R	0.1	MRL		
USGS	03303280	2006-06-29	12:00			CDT	K	USGS-WRD	WS			62360		1.8		00050	R	0.1	MRL		
USGS	03303280	2006-06-29	12:00			CDT	K	USGS-WRD	WS			70953		1.1		00050	R	0.1	MRL		
USGS	03303280	2006-07-27	11:30			CDT	K	USGS-WRD	WS			62360		1.4		00050	R	0.1	MRL		
USGS	03303280	2006-07-27	11:30			CDT	K	USGS-WRD	WS			70953		3.6		00050	R	0.1	MRL		
USGS	03303280	2006-09-15	11:40			CDT	K	USGS-WRD	WS			62360		12.0		00050	R	0.1	MRL		
USGS	03303280	2006-09-15	11:40			CDT	K	USGS-WRD	WS			70953		5.7		00050	R	0.1	MRL		
USGS	03303280	2006-11-01	12:30			CST	K	USGS-WRD	WS			62360		7.7		00050	R	0.1	MRL		
USGS	03303280	2006-11-01	12:30			CST	K	USGS-WRD	WS			70953		1.5		00050	R	0.1	MRL		
USGS	03303280	2006-12-11	12:00			CST	K	USGS-WRD	WS			62360		1.3	@	00050	R	0.1	MRL		
USGS	03303280	2006-12-11	12:00			CST	K	USGS-WRD	WS			70953		1.5	@	00050	R	0.1	MRL		
USGS	03303280	2007-01-19	12:00			CST	K	USGS-WRD	WS			62360		8.8		00050	R	0.1	MRL		
USGS	03303280	2007-01-19	12:00			CST	K	USGS-WRD	WS			70953		1.3		00050	R	0.1	MRL		
USGS	03303280	2007-01-30	13:40			CST	K	USGS-WRD	WS			62360		3.0		00050	R	0.1	MRL		
USGS	03303280	2007-01-30	13:40			CST	K	USGS-WRD	WS			70953		1.6		00050	R	0.1	MRL		
USGS	03303280	2007-02-21	10:45			CST	K	USGS-WRD	WS			62360		1.7		00050	R	0.1	MRL		
USGS	03303280	2007-02-21	10:45			CST	K	USGS-WRD	WS			70953		2.4		00050	R	0.1	MRL		
USGS	03303280	2007-03-13	10:50			CDT	K	USGS-WRD	WS			62360		3.7		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2007-03-13	10:50			CDT	K	USGS-WRD	WS			70953		1.8		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2007-04-05	12:40			CDT	K	USGS-WRD	WS			62360		3.3		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2007-04-05	12:40			CDT	K	USGS-WRD	WS			70953		2.2		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2007-04-17	12:20			CDT	K	USGS-WRD	WS			62360		6.1		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2007-04-17	12:20			CDT	K	USGS-WRD	WS			70953		2.6		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2007-06-07	11:30			CDT	K	USGS-WRD	WS			62360		3.2		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2007-06-07	11:30			CDT	K	USGS-WRD	WS			70953		5.5		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2007-08-16	11:30			CDT	K	USGS-WRD	WS			62360		4.1		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2007-08-16	11:30			CDT	K	USGS-WRD	WS			70953		7.8		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2007-08-27	12:10			CDT	K	USGS-WRD	WS			62360		1.9		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2007-08-27	12:10			CDT	K	USGS-WRD	WS			70953		5.2		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2007-11-14	12:00			CST	K	USGS-WRD	WS			62360		1.2	@	00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2007-11-14	12:00			CST	K	USGS-WRD	WS			70953		2.6	@	00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2017-06-29	08:10			CDT	K	USGS-WRD	WS			62360		4.4		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2017-06-29	08:10			CDT	K	USGS-WRD	WS			70953		2.2		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2017-08-15	11:00			CDT	K	USGS-WRD	WS			62360		2.6		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2017-08-15	11:00			CDT	K	USGS-WRD	WS			70953		4.6		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2018-06-12	08:40			CDT	K	USGS-WRD	WS			62360		2.9		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2018-06-12	08:40			CDT	K	USGS-WRD	WS			70953		4.4		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2018-08-07	08:30			CDT	K	USGSKYWC	WS			62360		2.9		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2018-08-07	08:30			CDT	K	USGSKYWC	WS			70953		6.3		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2018-10-25	10:00			CDT	K	USGS-WRD	WS			62360		0.7		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2018-10-25	10:00			CDT	K	USGS-WRD	WS			70953	E	1.7	b	00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2019-06-12	08:40			CDT	K	USGS-WRD	WS			62360		4.3		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2019-06-12	08:40			CDT	K	USGS-WRD	WS			70953		2.9		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2019-08-07	06:40			CDT	K	USGSKYWC	WS			62360		2.8		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2019-08-07	06:40			CDT	K	USGSKYWC	WS			70953		3.4		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2019-10-09	12:00			CDT	K	USGS-WRD	WS			62360		3.0		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2019-10-09	12:00			CDT	K	USGS-WRD	WS			70953		4.7		00050	R	0.1	MRL		USGSNWQL
USGS	03303280	2020-09-09	11:10			CST	K	USGS-WRD	WS			32318		4.6			R				USGS-WRD
USGS	03303280	2020-09-09	11:10			CST	K	USGS-WRD	WS			32320		0.7			R				USGS-WRD
USGS	03303280	2020-09-15	08:20			CST	K	USGS-WRD	WS			32318		4.0			R				
USGS	03303280	2020-09-15	08:20			CST	K	USGS-WRD	WS			32320		0.5			R				
USGS	03303280	2020-09-22	11:10			CST	K	USGSKSWC	WS			32318		4.5			R				USGSKSWC
USGS	03303280	2020-09-22	11:10			CST	K	USGSKSWC	WS			32320		0.5			R				USGSKSWC
USGS	03303280	2020-10-14	10:50			CST	K	USGS	WS			32318		1.0			S				USGSKSWC
USGS	03303280	2020-10-14	10:50			CST	K	USGS	WS			32320		0.2			S				USGSKSWC
USGS	03303280	2020-10-21	09:00			CST	K	USGS	WS			32318		1.2			S				USGSKSWC
USGS	03303280	2020-10-21	09:00			CST	K	USGS	WS			32320		0.2			S				USGSKSWC
USGS	03303280	2020-10-27	10:00			CST	K	USGS	WS			32318		0.5			S				USGSKSWC
USGS	03303280	2020-10-27	10:00			CST	K	USGS	WS			32320		0.1			S				USGSKSWC
USGS	03303280	2020-11-09	09:40			CST	K	USGS	WS			32318		2.6			S				USGS
USGS	03303280	2020-11-09	09:40			CST	K	USGS	WS			32320		0.2			S				USGS
USGS	03303280	2021-06-15	11:00			CST	K	USGS-WRD	WS			32318		1.6			S				USGS-WRD
USGS	03303280	2021-06-15	11:00			CST	K	USGS-WRD	WS			32320		0.4			S				USGS-WRD
USGS	03303280	2021-08-02	08:20			CST	K	USGS-WRD	WS			32318		4.2			S				USGS-WRD
USGS	03303280	2021-08-02	08:20			CST	K	USGS-WRD	WS			32320		1.0			S				USGS-WRD
USGS	03303280	2021-08-18	10:40			CST	K	USGS-WRD	WS			32318		2.4			S				USGS-WRD
USGS	03303280	2021-08-18	10:40			CST	K	USGS-WRD	WS			32320		0.5			S				USGS-WRD
USGS	03303280	2021-08-24	11:20			CST	K	USGS-WRD	WS			32318		1.7			S				USGS-WRD
USGS	03303280	2021-08-24	11:20			CST	K	USGS-WRD	WS			32320		0.4			S				USGS-WRD
USGS	03303280	2021-09-08	10:00			CDT	K	USGS-WRD	WS			32318		2.8			S				USGS-WRD
USGS	03303280	2021-09-08	10:00			CDT	K	USGS-WRD	WS			32320		0.7			S				USGS-WRD
USGS	03303280	2021-09-21	08:40			CST	K	USGS-WRD	WS			32318		2.3			S				USGS-WRD
USGS	03303280	2021-09-21	08:40			CST	K	USGS-WRD	WS			32320		0.6			S				USGS-WRD
