#
# File created on 2021-12-08 23:44:35 EST
#
# U.S. Geological Survey
# 
# This file contains selected water-quality data for stations in the National Water 
# Information System water-quality database.  Explanation of codes found in this file are 
# followed by the retrieved data. 
#
# The data you have secured from the USGS NWISWeb database may include data that have 
# not received Director's approval and as such are provisional and subject to revision. 
# The data are released on the condition that neither the USGS nor the United States 
# Government may be held liable for any damages resulting from its authorized or 
# unauthorized use.
#
# To view additional data-quality attributes, output the results using these options:  
# one result per row, expanded attributes.  Additional precautions are at:
# https://help.waterdata.usgs.gov/tutorials/water-quality-data/help-using-the-water-quality-data-retrieval-system#Data_retrievals_precautions
#
#  agency_cd                  - Agency Code
#  site_no                    - USGS site number
#  sample_dt                  - Begin date
#  sample_tm                  - Begin time
#  sample_end_dt              - End date
#  sample_end_tm              - End time
#  sample_start_time_datum_cd - Time datum
#  tm_datum_rlbty_cd          - Time datum reliability code
#  coll_ent_cd                - Agency Collecting Sample Code
#  medium_cd                  - Sample Medium Code
#  tu_id                      - Taxonomic unit code
#  body_part_id               - Body part code
#  parm_cd                    - Parameter code
#  remark_cd                  - Remark code
#  result_va                  - Parameter value
#  val_qual_tx                - Result value qualifier code
#  meth_cd                    - Method code
#  dqi_cd                     - Data-quality indicator code
#  rpt_lev_va                 - Reporting level
#  rpt_lev_cd                 - Reporting level type
#  lab_std_va                 - Lab standard deviation
#  anl_ent_cd                 - Analyzing entity code
#
# The following parameters are included:
#  00572  - Biomass, periphyton, ash weight, grams per square meter
#  00573  - Biomass, periphyton, dry weight, grams per square meter
#  32226  - Chlorophyll b, periphyton, spectrophotometric method, uncorrected, milligrams per square meter
#  32228  - Chlorophyll a, periphyton, spectrophotometric method, uncorrected, milligrams per square meter
#  49954  - Biomass, periphyton, ash free dry mass, grams per square meter
#  51754  - Cyanobacteria 16S gene, water, DNA based, recoverable, copies per 100 milliliters
#  51755  - Microcystis 16S gene, water, DNA based, recoverable, copies per 100 milliliters
#  51756  - Microcystis-specific microcystin gene mcyE, water, DNA based, recoverable, copies per 100 milliliters
#  51758  - Dolichospermum-specific microcystin gene mcyE, water, DNA based, copies per 100 milliliters
#  51760  - Planktothrix-specific microcystin gene mcyE, water, DNA based, recoverable, copies per 100 milliliters
#  60050  - Phytoplankton, total, cells per milliliter
#  62360  - Pheophytin a, phytoplankton, micrograms per liter
#  70950  - Biomass to chlorophyll ratio, periphyton, number
#  70953  - Chlorophyll a, phytoplankton, chromatographic-fluorometric method, micrograms per liter
#  70957  - Chlorophyll a, periphyton, chromatographic-fluorometric method, milligrams per square meter
#  70958  - Chlorophyll b, periphyton, chromatographic-fluorometric method, milligrams per square meter
#
# Description of sample_start_time_datum_cd:
# CST  - Central Standard Time
# CDT  - Central Daylight Time
#
# Description of tm_datum_rlbty_cd:
# K  - Known
# T  - Transferred
#
# Description of coll_ent_cd and anl_ent_cd:
# USCOEKSD  - Corps of Engineers, Kansas City District, MO
# USGS-WRD  - U.S. Geological Survey-Water Resources Discipline
# USGSNWQL  - USGS-National Water Quality Lab, Denver, CO
# USGSOHML  - USGS-Ohio Water Microbiology Laboratory, Columbus,OH (OWML)
#
# Description of medium_cd:
# WS  - Surface water
#
# Description of tu_id:
# https://www.itis.gov/
#
# Description of body_part_id:
#
# Description of remark_cd:
# <  - Less than
# E  - Estimated
# M  - Presence verified but not quantified
#
# Description of val_qual_tx:
# *  - sample was warm when received
# @  - holding time exceeded
# b  - value extrapolated at low end
# c  - see result comment
# d  - sample was diluted
# ~  - duplicates do not check (not within the acceptance limits)
#
# Description of meth_cd:
# 00050  - Plant pigments, sonication & 445
# ALGOR  - Computation by NWIS algorithm
# BAC66  - Cyanobacteria 16S rRNA genes
# BAC67  - Microsystis 16S rRNA genes, QPCR
# BAC68  - Microcystis mcyE toxin gene, DNA
# BAC70  - Dolichospermum sp mcyE 0.4, qPCR
# BAC72  - Planktothrix mcyE toxin gene,DNA
# FL008  - Chlorophyll a,phyto,fluorometric
# FL011  - Pheophyton a, phyto,fluorometric
#
# Description of dqi_cd:
# A  - Historical data
# R  - Reviewed and approved
#
# Description of rpt_lev_cd:
# MRL  - Minimum reporting level
#
# Data for the following sites are included:
#  USGS 06934500 Missouri River at Hermann, MO
#
agency_cd	site_no	sample_dt	sample_tm	sample_end_dt	sample_end_tm	sample_start_time_datum_cd	tm_datum_rlbty_cd	coll_ent_cd	medium_cd	tu_id	body_part_id	parm_cd	remark_cd	result_va	val_qual_tx	meth_cd	dqi_cd	rpt_lev_va	rpt_lev_cd	lab_std_va	anl_ent_cd
USGS	06934500	2002-08-13	10:30			CDT	K	USGS-WRD	WS			62360		26.7		FL011	R	0.1	MRL		
USGS	06934500	2002-08-13	10:30			CDT	K	USGS-WRD	WS			70953		55.0		FL008	R	0.1	MRL		
USGS	06934500	2002-09-10	09:40			CDT	K	USGS-WRD	WS			62360		26.5		FL011	R	0.1	MRL		
USGS	06934500	2002-09-10	09:40			CDT	K	USGS-WRD	WS			70953		48.6		FL008	R	0.1	MRL		
USGS	06934500	2002-10-22	10:10			CDT	K	USGS-WRD	WS			62360		17.5		FL011	R	0.1	MRL		
USGS	06934500	2002-10-22	10:10			CDT	K	USGS-WRD	WS			70953		33.7		FL008	R	0.1	MRL		
USGS	06934500	2002-12-11	12:10			CST	K	USGS-WRD	WS			62360		6.5		FL011	R	0.1	MRL		
USGS	06934500	2002-12-11	12:10			CST	K	USGS-WRD	WS			70953		29.1		FL008	R	0.1	MRL		
USGS	06934500	2003-02-13	11:05			CST	K	USGS-WRD	WS			62360		6.1		FL011	R	0.1	MRL		
USGS	06934500	2003-02-13	11:05			CST	K	USGS-WRD	WS			70953		30.8		FL008	R	0.1	MRL		
USGS	06934500	2003-03-03	12:20			CST	K	USGS-WRD	WS			62360	E	4.0		FL011	R	0.1	MRL		
USGS	06934500	2003-03-03	12:20			CST	K	USGS-WRD	WS			70953	E	15.4		FL008	R	0.1	MRL		
USGS	06934500	2003-03-24	12:05			CST	T	USGS-WRD	WS			62360	E	5.9		FL011	R	0.1	MRL		
USGS	06934500	2003-03-24	12:05			CST	T	USGS-WRD	WS			70953	E	7.2		FL008	R	0.1	MRL		
USGS	06934500	2003-04-09	11:40			CDT	K	USGS-WRD	WS			62360		9.7		FL011	R	0.1	MRL		
USGS	06934500	2003-04-09	11:40			CDT	K	USGS-WRD	WS			70953		19.1		FL008	R	0.1	MRL		
USGS	06934500	2003-04-30	10:50			CDT	K	USGS-WRD	WS			62360	E	19.1		FL011	R	0.1	MRL		
USGS	06934500	2003-04-30	10:50			CDT	K	USGS-WRD	WS			70953	E	22.3		FL008	R	0.1	MRL		
USGS	06934500	2003-05-06	09:50			CDT	K	USGS-WRD	WS			62360		11.2		FL011	R	0.1	MRL		
USGS	06934500	2003-05-06	09:50			CDT	K	USGS-WRD	WS			70953		15.7		FL008	R	0.1	MRL		
USGS	06934500	2003-05-09	11:50			CDT	K	USGS-WRD	WS			62360		9.8		FL011	R	0.1	MRL		
USGS	06934500	2003-05-09	11:50			CDT	K	USGS-WRD	WS			70953		6.2		FL008	R	0.1	MRL		
USGS	06934500	2003-05-12	11:10			CDT	K	USGS-WRD	WS			62360		36.1		FL011	R	0.1	MRL		
USGS	06934500	2003-05-12	11:10			CDT	K	USGS-WRD	WS			70953		18.5		FL008	R	0.1	MRL		
USGS	06934500	2003-06-03	09:50			CDT	K	USGS-WRD	WS			62360		10.3		FL011	R	0.1	MRL		
USGS	06934500	2003-06-03	09:50			CDT	K	USGS-WRD	WS			70953		18.3		FL008	R	0.1	MRL		
USGS	06934500	2003-06-13	11:00			CDT	K	USGS-WRD	WS			62360		19.3		FL011	R	0.1	MRL		
USGS	06934500	2003-06-13	11:00			CDT	K	USGS-WRD	WS			70953		17.1		FL008	R	0.1	MRL		
USGS	06934500	2003-07-08	10:05			CDT	K	USGS-WRD	WS			62360		8.6		FL011	R	0.1	MRL		
USGS	06934500	2003-07-08	10:05			CDT	K	USGS-WRD	WS			70953	E	8.4		FL008	R	0.1	MRL		
USGS	06934500	2003-08-05	10:15			CDT	K	USGS-WRD	WS			62360	<	0.1		FL011	R	0.1	MRL		
USGS	06934500	2003-08-05	10:15			CDT	K	USGS-WRD	WS			70953		155		FL008	R	0.1	MRL		
USGS	06934500	2003-09-09	10:10			CDT	K	USGS-WRD	WS			62360		25.9		FL011	R	0.1	MRL		
USGS	06934500	2003-09-09	10:10			CDT	K	USGS-WRD	WS			70953		45.3		FL008	R	0.1	MRL		
USGS	06934500	2003-10-23	10:30			CDT	K	USGS-WRD	WS			62360		16.6		FL011	R	0.1	MRL		
USGS	06934500	2003-10-23	10:30			CDT	K	USGS-WRD	WS			70953		40.6		FL008	R	0.1	MRL		
USGS	06934500	2003-12-17	11:40			CST	K	USGS-WRD	WS			62360		3.4		FL011	R	0.1	MRL		
USGS	06934500	2003-12-17	11:40			CST	K	USGS-WRD	WS			70953		9.7		FL008	R	0.1	MRL		
USGS	06934500	2004-02-17	11:45			CST	K	USGS-WRD	WS			62360	E	1.1		FL011	R	0.1	MRL		
USGS	06934500	2004-02-17	11:45			CST	K	USGS-WRD	WS			70953	E	10.2		FL008	R	0.1	MRL		
USGS	06934500	2004-02-24	10:00			CST	K	USGS-WRD	WS			62360	E	3.7		FL011	R	0.1	MRL		
USGS	06934500	2004-02-24	10:00			CST	K	USGS-WRD	WS			70953	E	15.1		FL008	R	0.1	MRL		
USGS	06934500	2004-03-09	10:20			CST	K	USGS-WRD	WS			62360		19.4		FL011	R	0.1	MRL		
USGS	06934500	2004-03-09	10:20			CST	K	USGS-WRD	WS			70953		17.9		FL008	R	0.1	MRL		
USGS	06934500	2004-03-23	10:10			CST	K	USGS-WRD	WS			62360		3.8		FL011	R	0.1	MRL		
USGS	06934500	2004-03-23	10:10			CST	K	USGS-WRD	WS			70953		13.2		FL008	R	0.1	MRL		
USGS	06934500	2004-04-15	09:15			CDT	K	USGS-WRD	WS			62360		14.7		FL011	R	0.1	MRL		
USGS	06934500	2004-04-15	09:15			CDT	K	USGS-WRD	WS			70953		37.4		FL008	R	0.1	MRL		
USGS	06934500	2004-04-30	10:40			CDT	K	USGS-WRD	WS			62360		16.0		FL011	R	0.1	MRL		
USGS	06934500	2004-04-30	10:40			CDT	K	USGS-WRD	WS			70953		46.3		FL008	R	0.1	MRL		
USGS	06934500	2004-05-11	09:50			CDT	K	USGS-WRD	WS			62360		22.9		FL011	R	0.1	MRL		
USGS	06934500	2004-05-11	09:50			CDT	K	USGS-WRD	WS			70953		69.1		FL008	R	0.1	MRL		
USGS	06934500	2004-05-20	10:45			CDT	K	USGS-WRD	WS			62360		14.2		FL011	R	0.1	MRL		
USGS	06934500	2004-05-20	10:45			CDT	K	USGS-WRD	WS			70953		12.1		FL008	R	0.1	MRL		
USGS	06934500	2004-05-28	10:50			CDT	K	USGS-WRD	WS			62360		30.5		FL011	R	0.1	MRL		
USGS	06934500	2004-05-28	10:50			CDT	K	USGS-WRD	WS			70953		17.6		FL008	R	0.1	MRL		
USGS	06934500	2004-06-15	10:05			CDT	K	USGS-WRD	WS			62360		11.9		FL011	R	0.1	MRL		
USGS	06934500	2004-06-15	10:05			CDT	K	USGS-WRD	WS			70953		7.8		FL008	R	0.1	MRL		
USGS	06934500	2004-07-13	10:20			CDT	K	USGS-WRD	WS			62360		12.2		FL011	R	0.1	MRL		
USGS	06934500	2004-07-13	10:20			CDT	K	USGS-WRD	WS			70953	E	7.1	c	FL008	R	0.1	MRL		
USGS	06934500	2004-08-10	10:10			CDT	K	USGS-WRD	WS			62360		15.7		FL011	R	0.1	MRL		
USGS	06934500	2004-08-10	10:10			CDT	K	USGS-WRD	WS			70953		15.4		FL008	R	0.1	MRL		
USGS	06934500	2004-09-21	09:00			CDT	K	USGS-WRD	WS			62360	E	24.3		FL011	R	0.1	MRL		
USGS	06934500	2004-09-21	09:00			CDT	K	USGS-WRD	WS			70953	E	59.9		FL008	R	0.1	MRL		
USGS	06934500	2004-10-28	10:55			CDT	K	USGS-WRD	WS			62360		15.5		FL011	R	0.1	MRL		
USGS	06934500	2004-10-28	10:55			CDT	K	USGS-WRD	WS			70953		24.3		FL008	R	0.1	MRL		
USGS	06934500	2004-12-09	10:55			CST	K	USGS-WRD	WS			62360		4.8		FL011	R	0.1	MRL		
USGS	06934500	2004-12-09	10:55			CST	K	USGS-WRD	WS			70953		8.8		FL008	R	0.1	MRL		
USGS	06934500	2005-01-11	10:30			CST	K	USGS-WRD	WS			62360		2.6		FL011	R	0.1	MRL		
USGS	06934500	2005-01-11	10:30			CST	K	USGS-WRD	WS			70953		4.1		FL008	R	0.1	MRL		
USGS	06934500	2005-02-18	11:00			CST	K	USGS-WRD	WS			62360		9.4		FL011	R	0.1	MRL		
USGS	06934500	2005-02-18	11:00			CST	K	USGS-WRD	WS			70953		12.5		FL008	R	0.1	MRL		
USGS	06934500	2005-03-10	11:45			CST	K	USGS-WRD	WS			62360		2.1		FL011	R	0.1	MRL		
USGS	06934500	2005-03-10	11:45			CST	K	USGS-WRD	WS			70953		8.1		FL008	R	0.1	MRL		
USGS	06934500	2005-04-08	10:15			CDT	K	USGS-WRD	WS			62360		8.8		FL011	R	0.1	MRL		
USGS	06934500	2005-04-08	10:15			CDT	K	USGS-WRD	WS			70953		36.6		FL008	R	0.1	MRL		
USGS	06934500	2005-04-14	10:45			CDT	K	USGS-WRD	WS			62360		4.8		FL011	R	0.1	MRL		
USGS	06934500	2005-04-14	10:45			CDT	K	USGS-WRD	WS			70953		6.5		FL008	R	0.1	MRL		
USGS	06934500	2005-05-11	10:10			CDT	K	USGS-WRD	WS			62360		19.5		FL011	R	0.1	MRL		
USGS	06934500	2005-05-11	10:10			CDT	K	USGS-WRD	WS			70953		52.4		FL008	R	0.1	MRL		
USGS	06934500	2005-05-16	11:35			CDT	K	USGS-WRD	WS			62360		25.8		FL011	R	0.1	MRL		
USGS	06934500	2005-05-16	11:35			CDT	K	USGS-WRD	WS			70953		23.3		FL008	R	0.1	MRL		
USGS	06934500	2005-06-08	11:40			CDT	K	USGS-WRD	WS			62360		20.7		FL011	R	0.1	MRL		
USGS	06934500	2005-06-08	11:40			CDT	K	USGS-WRD	WS			70953		11.3		FL008	R	0.1	MRL		
USGS	06934500	2005-06-28	10:25			CDT	K	USGS-WRD	WS			62360		9.0		FL011	R	0.1	MRL		
USGS	06934500	2005-06-28	10:25			CDT	K	USGS-WRD	WS			70953		8.1		FL008	R	0.1	MRL		
USGS	06934500	2005-07-13	11:20			CDT	K	USGS-WRD	WS			62360		8.0		FL011	R	0.1	MRL		
USGS	06934500	2005-07-13	11:20			CDT	K	USGS-WRD	WS			70953		18.2		FL008	R	0.1	MRL		
USGS	06934500	2005-08-16	11:25			CDT	K	USGS-WRD	WS			62360		23.3		FL011	R	0.1	MRL		
USGS	06934500	2005-08-16	11:25			CDT	K	USGS-WRD	WS			70953		32.5		FL008	R	0.1	MRL		
USGS	06934500	2005-09-13	09:55			CDT	K	USGS-WRD	WS			62360		21.1		FL011	R	0.1	MRL		
USGS	06934500	2005-09-13	09:55			CDT	K	USGS-WRD	WS			70953		40.3		FL008	R	0.1	MRL		
USGS	06934500	2005-11-03	11:05			CST	K	USGS-WRD	WS			62360	E	12.2		00050	R	0.1	MRL		
USGS	06934500	2005-11-03	11:05			CST	K	USGS-WRD	WS			70953	E	26.8		00050	R	0.1	MRL		
USGS	06934500	2005-12-13	09:10			CST	K	USGS-WRD	WS			62360		2.5		00050	R	0.1	MRL		
USGS	06934500	2005-12-13	09:10			CST	K	USGS-WRD	WS			70953		12.9		00050	R	0.1	MRL		
USGS	06934500	2006-01-13	10:30			CST	K	USGS-WRD	WS			62360		2.7		00050	R	0.1	MRL		
USGS	06934500	2006-01-13	10:30			CST	K	USGS-WRD	WS			70953		7.3		00050	R	0.1	MRL		
USGS	06934500	2006-02-09	09:40			CST	K	USGS-WRD	WS			62360		8.9		00050	R	0.1	MRL		
USGS	06934500	2006-02-09	09:40			CST	K	USGS-WRD	WS			70953		21.6		00050	R	0.1	MRL		
USGS	06934500	2006-03-17	11:25			CST	K	USGS-WRD	WS			62360		10.9		00050	R	0.1	MRL		
USGS	06934500	2006-03-17	11:25			CST	K	USGS-WRD	WS			70953		16.0		00050	R	0.1	MRL		
USGS	06934500	2006-04-07	10:25			CDT	K	USGS-WRD	WS			62360		9.6		00050	R	0.1	MRL		
USGS	06934500	2006-04-07	10:25			CDT	K	USGS-WRD	WS			70953		22.6		00050	R	0.1	MRL		
USGS	06934500	2006-04-19	11:30			CDT	K	USGS-WRD	WS			62360		9.3		00050	R	0.1	MRL		
USGS	06934500	2006-04-19	11:30			CDT	K	USGS-WRD	WS			70953		12.4		00050	R	0.1	MRL		
USGS	06934500	2006-05-04	10:50			CDT	K	USGS-WRD	WS			62360		25.2		00050	R	0.1	MRL		
USGS	06934500	2006-05-04	10:50			CDT	K	USGS-WRD	WS			70953		24.7		00050	R	0.1	MRL		
USGS	06934500	2006-05-17	12:00			CDT	K	USGS-WRD	WS			62360		8.2		00050	R	0.1	MRL		
USGS	06934500	2006-05-17	12:00			CDT	K	USGS-WRD	WS			70953		12.1		00050	R	0.1	MRL		
USGS	06934500	2006-06-06	10:05			CDT	K	USGS-WRD	WS			62360		20.8		00050	R	0.1	MRL		
USGS	06934500	2006-06-06	10:05			CDT	K	USGS-WRD	WS			70953		18.9		00050	R	0.1	MRL		
USGS	06934500	2006-07-17	11:55			CDT	K	USGS-WRD	WS			62360		19.1		00050	R	0.1	MRL		
USGS	06934500	2006-07-17	11:55			CDT	K	USGS-WRD	WS			70953		28.5		00050	R	0.1	MRL		
USGS	06934500	2006-08-14	11:35			CDT	K	USGS-WRD	WS			62360		53.3		00050	R	0.1	MRL		
USGS	06934500	2006-08-14	11:35			CDT	K	USGS-WRD	WS			70953		130		00050	R	0.1	MRL		
USGS	06934500	2006-08-30	10:50			CDT	K	USGS-WRD	WS			62360		16.4	@	00050	R	0.1	MRL		
USGS	06934500	2006-08-30	10:50			CDT	K	USGS-WRD	WS			70953		13.6	@	00050	R	0.1	MRL		
USGS	06934500	2006-09-18	10:55			CDT	K	USGS-WRD	WS			62360		17.4		00050	R	0.1	MRL		
USGS	06934500	2006-09-18	10:55			CDT	K	USGS-WRD	WS			70953		29.3		00050	R	0.1	MRL		
USGS	06934500	2006-11-06	11:05			CST	K	USGS-WRD	WS			62360		18.1		00050	R	0.1	MRL		
USGS	06934500	2006-11-06	11:05			CST	K	USGS-WRD	WS			70953		42.4		00050	R	0.1	MRL		
USGS	06934500	2006-12-18	10:40			CST	K	USGS-WRD	WS			62360		5.8	*	00050	R	0.1	MRL		
USGS	06934500	2006-12-18	10:40			CST	K	USGS-WRD	WS			70953		24.6	*	00050	R	0.1	MRL		
USGS	06934500	2007-01-18	11:50			CST	K	USGS-WRD	WS			62360		6.3		00050	R	0.1	MRL		
USGS	06934500	2007-01-18	11:50			CST	K	USGS-WRD	WS			70953		6.7		00050	R	0.1	MRL		
USGS	06934500	2007-02-23	10:50			CST	K	USGS-WRD	WS			62360		6.9		00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2007-02-23	10:50			CST	K	USGS-WRD	WS			70953		15.3		00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2007-03-01	10:05			CST	K	USGS-WRD	WS			62360		10.7		00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2007-03-01	10:05			CST	K	USGS-WRD	WS			70953		10.1		00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2007-03-14	11:00			CDT	K	USGS-WRD	WS			62360		4.6	@	00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2007-03-14	11:00			CDT	K	USGS-WRD	WS			70953		2.2	@	00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2007-04-06	11:35			CDT	K	USGS-WRD	WS			62360		11.2		00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2007-04-06	11:35			CDT	K	USGS-WRD	WS			70953		6.4		00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2007-04-18	12:15			CDT	K	USGS-WRD	WS			62360		4.8		00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2007-04-18	12:15			CDT	K	USGS-WRD	WS			70953		3.6		00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2007-05-07	11:45			CDT	K	USGS-WRD	WS			62360		10.8	@*	00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2007-05-07	11:45			CDT	K	USGS-WRD	WS			70953		7.2	@*	00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2007-05-14	12:20			CDT	K	USGS-WRD	WS			62360		16.8	*	00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2007-05-14	12:20			CDT	K	USGS-WRD	WS			70953		1.4	*	00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2007-06-12	11:05			CDT	K	USGS-WRD	WS			62360		8.6	*	00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2007-06-12	11:05			CDT	K	USGS-WRD	WS			70953		6.8	*	00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2007-07-10	11:50			CDT	K	USGS-WRD	WS			62360		7.0	@	00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2007-07-10	11:50			CDT	K	USGS-WRD	WS			70953		9.8	@	00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2007-08-23	11:35			CDT	K	USGS-WRD	WS			62360		13.3	*	00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2007-08-23	11:35			CDT	K	USGS-WRD	WS			70953		13.0	*	00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2007-09-04	10:50			CDT	K	USGS-WRD	WS			62360		25.9		00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2007-09-04	10:50			CDT	K	USGS-WRD	WS			70953		3.1		00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2017-06-07	13:00			CDT	K	USGS-WRD	WS			51756		11000		BAC68	R				USGSOHML
USGS	06934500	2017-06-07	13:00			CDT	K	USGS-WRD	WS			51758	<	3500		BAC70	R				USGSOHML
USGS	06934500	2017-06-07	13:00			CDT	K	USGS-WRD	WS			51760	E	31000	b	BAC72	R				USGSOHML
USGS	06934500	2017-06-07	13:00			CDT	K	USGS-WRD	WS			62360		8.3		00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2017-06-07	13:00			CDT	K	USGS-WRD	WS			70953		17.4		00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2017-06-21	13:10			CDT	K	USGS-WRD	WS			51756	E	1800	~	BAC68	R				USGSOHML
USGS	06934500	2017-06-21	13:10			CDT	K	USGS-WRD	WS			51758	<	1800		BAC70	R				USGSOHML
USGS	06934500	2017-06-21	13:10			CDT	K	USGS-WRD	WS			51760	E	2400	b	BAC72	R				USGSOHML
USGS	06934500	2017-06-21	13:10			CDT	K	USGS-WRD	WS			62360		14.1		00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2017-06-21	13:10			CDT	K	USGS-WRD	WS			70953		12.2		00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2017-07-12	11:30			CDT	K	USGS-WRD	WS			51756		4300		BAC68	R				USGSOHML
USGS	06934500	2017-07-12	11:30			CDT	K	USGS-WRD	WS			51758	<	1800		BAC70	R				USGSOHML
USGS	06934500	2017-07-12	11:30			CDT	K	USGS-WRD	WS			51760	<	2000		BAC72	R				USGSOHML
USGS	06934500	2017-07-12	11:30			CDT	K	USGS-WRD	WS			62360		9.9		00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2017-07-12	11:30			CDT	K	USGS-WRD	WS			70953		10.2		00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2017-07-26	12:30			CDT	K	USGS-WRD	WS			51756		6900		BAC68	R				USGSOHML
USGS	06934500	2017-07-26	12:30			CDT	K	USGS-WRD	WS			51758	<	1800		BAC70	R				USGSOHML
USGS	06934500	2017-07-26	12:30			CDT	K	USGS-WRD	WS			51760	<	2000		BAC72	R				USGSOHML
USGS	06934500	2017-07-26	12:30			CDT	K	USGS-WRD	WS			62360		10.7	d	00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2017-07-26	12:30			CDT	K	USGS-WRD	WS			70953		25.4	d	00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2017-08-16	11:20			CDT	K	USGS-WRD	WS			51756		5300		BAC68	R				USGSOHML
USGS	06934500	2017-08-16	11:20			CDT	K	USGS-WRD	WS			51758	<	1800		BAC70	R				USGSOHML
USGS	06934500	2017-08-16	11:20			CDT	K	USGS-WRD	WS			51760		9000		BAC72	R				USGSOHML
USGS	06934500	2017-08-16	11:20			CDT	K	USGS-WRD	WS			62360		16.6		00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2017-08-16	11:20			CDT	K	USGS-WRD	WS			70953		36.9		00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2018-06-05	11:40			CDT	K	USGS-WRD	WS			51756		250000		BAC68	R				USGSOHML
USGS	06934500	2018-06-05	11:40			CDT	K	USGS-WRD	WS			51758	<	2100		BAC70	R				USGSOHML
USGS	06934500	2018-06-05	11:40			CDT	K	USGS-WRD	WS			51760		61000		BAC72	R				USGSOHML
USGS	06934500	2018-06-05	11:40			CDT	K	USGS-WRD	WS			62360		12.5		00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2018-06-05	11:40			CDT	K	USGS-WRD	WS			70953		14.7		00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2018-06-19	11:10			CDT	K	USGS-WRD	WS			51756		100000		BAC68	R				USGSOHML
USGS	06934500	2018-06-19	11:10			CDT	K	USGS-WRD	WS			51758	<	5500		BAC70	R				USGSOHML
USGS	06934500	2018-06-19	11:10			CDT	K	USGS-WRD	WS			51760	E	6800	b	BAC72	R				USGSOHML
USGS	06934500	2018-06-19	11:10			CDT	K	USGS-WRD	WS			62360		14.6		00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2018-06-19	11:10			CDT	K	USGS-WRD	WS			70953		9.5		00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2018-07-10	11:10			CDT	K	USGS-WRD	WS			51756		130000		BAC68	R				USGSOHML
USGS	06934500	2018-07-10	11:10			CDT	K	USGS-WRD	WS			51758	<	4600		BAC70	R				USGSOHML
USGS	06934500	2018-07-10	11:10			CDT	K	USGS-WRD	WS			51760		25000		BAC72	R				USGSOHML
USGS	06934500	2018-07-10	11:10			CDT	K	USGS-WRD	WS			62360		13.6		00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2018-07-10	11:10			CDT	K	USGS-WRD	WS			70953		8.3		00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2018-07-25	12:20			CDT	K	USGS-WRD	WS			51756		250000		BAC68	R				USGSOHML
USGS	06934500	2018-07-25	12:20			CDT	K	USGS-WRD	WS			51758	<	4600		BAC70	R				USGSOHML
USGS	06934500	2018-07-25	12:20			CDT	K	USGS-WRD	WS			51760	<	5100		BAC72	R				USGSOHML
USGS	06934500	2018-07-25	12:20			CDT	K	USGS-WRD	WS			62360		9.2	@*c	00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2018-07-25	12:20			CDT	K	USGS-WRD	WS			70953		6.7	@*c	00050	R	0.1	MRL		USGSNWQL
USGS	06934500	2018-08-07	11:30			CDT	K	USGS-WRD	WS			51756		5500000		BAC68	R				USGSOHML
USGS	06934500	2018-08-07	11:30			CDT	K	USGS-WRD	WS			51758	<	2800		BAC70	R				USGSOHML
USGS	06934500	2018-08-07	11:30			CDT	K	USGS-WRD	WS			51760	<	3100		BAC72	R				USGSOHML
USGS	06934500	2019-06-26	11:30			CDT	K	USGS-WRD	WS			51754		1900		BAC66	R				USGSOHML
USGS	06934500	2019-06-26	11:30			CDT	K	USGS-WRD	WS			51755	<	1500		BAC67	R				USGSOHML
